c_lent-sausage,c_new-years-leftover-sausage,c_october-sausage-dump,c_rapujuhlat-sausage,c_tenday-sausage,date,sales_price,sales_quantity
0.0,0.0,0.0,0.0,0.0,2006-05-06,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-05-07,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-05-08,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2006-05-09,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-05-10,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-05-11,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2006-05-12,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2006-05-13,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2006-05-14,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-05-15,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2006-05-16,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-05-17,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-05-18,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-05-19,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2006-05-20,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-05-21,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-05-22,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2006-05-23,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-05-24,1.00,60.0
0.0,0.0,0.0,0.0,0.0,2006-05-25,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-05-26,1.00,59.0
0.0,0.0,0.0,0.0,0.0,2006-05-27,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-05-28,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2006-05-29,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-05-30,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-05-31,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-06-01,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2006-06-02,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-06-03,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2006-06-04,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-06-05,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-06-06,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-06-07,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-06-08,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-06-09,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-06-10,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-06-11,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2006-06-12,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-06-13,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2006-06-14,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-06-15,1.00,60.0
0.0,0.0,0.0,0.0,0.0,2006-06-16,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-06-17,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-06-18,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2006-06-19,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-06-20,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-06-21,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2006-06-22,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2006-06-23,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2006-06-24,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-06-25,1.00,60.0
0.0,0.0,0.0,0.0,0.0,2006-06-26,1.00,57.0
0.0,0.0,0.0,0.0,0.0,2006-06-27,1.00,59.0
0.0,0.0,0.0,0.0,0.0,2006-06-28,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2006-06-29,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-06-30,1.00,61.0
0.0,0.0,0.0,0.0,0.0,2006-07-01,1.00,57.0
0.0,0.0,0.0,0.0,0.0,2006-07-02,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-07-03,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2006-07-04,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-07-05,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-07-06,1.00,54.0
0.0,0.0,0.0,0.0,0.0,2006-07-07,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2006-07-08,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-07-09,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2006-07-10,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-07-11,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-07-12,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-07-13,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-07-14,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2006-07-15,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2006-07-16,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-07-17,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-07-18,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-07-19,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-07-20,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-07-21,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-07-22,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2006-07-23,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-07-24,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2006-07-25,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-07-26,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2006-07-27,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2006-07-28,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2006-07-29,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-07-30,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-07-31,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-08-01,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-08-02,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-08-03,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-08-04,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-08-05,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2006-08-06,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2006-08-07,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2006-08-08,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-08-09,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-08-10,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-08-11,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-08-12,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2006-08-13,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-08-14,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-08-15,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-08-16,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2006-08-17,1.00,50.0
0.0,0.0,0.0,1.0,0.0,2006-08-18,0.90,53.0
0.0,0.0,0.0,1.0,0.0,2006-08-19,0.90,63.0
0.0,0.0,0.0,1.0,0.0,2006-08-20,0.90,110.0
0.0,0.0,0.0,1.0,0.0,2006-08-21,0.90,56.0
0.0,0.0,0.0,1.0,0.0,2006-08-22,0.90,81.0
0.0,0.0,0.0,1.0,0.0,2006-08-23,0.90,83.0
0.0,0.0,0.0,1.0,0.0,2006-08-24,0.90,198.0
0.0,0.0,0.0,1.0,0.0,2006-08-25,0.90,100.0
0.0,0.0,0.0,1.0,0.0,2006-08-26,0.90,66.0
0.0,0.0,0.0,1.0,0.0,2006-08-27,0.90,53.0
0.0,0.0,0.0,1.0,0.0,2006-08-28,0.90,49.0
0.0,0.0,0.0,1.0,0.0,2006-08-29,0.90,49.0
0.0,0.0,0.0,0.0,0.0,2006-08-30,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-08-31,1.00,52.0
0.0,0.0,0.0,0.0,0.0,2006-09-01,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-09-02,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-09-03,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-09-04,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-09-05,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-09-06,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-09-07,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-09-08,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2006-09-09,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-09-10,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-09-11,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2006-09-12,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-09-13,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-09-14,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-09-15,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-09-16,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-09-17,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-09-18,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2006-09-19,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-09-20,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-09-21,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2006-09-22,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-09-23,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-09-24,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-09-25,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-09-26,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-09-27,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-09-28,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-09-29,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-09-30,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-10-01,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-10-02,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2006-10-03,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-10-04,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-10-05,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2006-10-06,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-10-07,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-10-08,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-10-09,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-10-10,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-10-11,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2006-10-12,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2006-10-13,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2006-10-14,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2006-10-15,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2006-10-16,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-10-17,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-10-18,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2006-10-19,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-10-20,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2006-10-21,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-10-22,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-10-23,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2006-10-24,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2006-10-25,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-10-26,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-10-27,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2006-10-28,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-10-29,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-10-30,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2006-10-31,1.00,34.0
0.0,0.0,1.0,0.0,0.0,2006-11-01,0.50,75.0
0.0,0.0,1.0,0.0,0.0,2006-11-02,0.50,93.0
0.0,0.0,1.0,0.0,0.0,2006-11-03,0.50,177.0
0.0,0.0,1.0,0.0,0.0,2006-11-04,0.50,141.0
0.0,0.0,1.0,0.0,0.0,2006-11-05,0.50,153.0
0.0,0.0,1.0,0.0,0.0,2006-11-06,0.50,175.0
0.0,0.0,1.0,0.0,0.0,2006-11-07,0.50,75.0
0.0,0.0,1.0,0.0,0.0,2006-11-08,0.50,185.0
0.0,0.0,1.0,0.0,0.0,2006-11-09,0.50,52.0
0.0,0.0,1.0,0.0,0.0,2006-11-10,0.50,92.0
0.0,0.0,1.0,0.0,0.0,2006-11-11,0.50,227.0
0.0,0.0,1.0,0.0,0.0,2006-11-12,0.50,210.0
0.0,0.0,1.0,0.0,0.0,2006-11-13,0.50,145.0
0.0,0.0,1.0,0.0,0.0,2006-11-14,0.50,139.0
0.0,0.0,1.0,0.0,0.0,2006-11-15,0.50,63.0
0.0,0.0,1.0,0.0,0.0,2006-11-16,0.50,109.0
0.0,0.0,1.0,0.0,0.0,2006-11-17,0.50,69.0
0.0,0.0,1.0,0.0,0.0,2006-11-18,0.50,32.0
0.0,0.0,1.0,0.0,0.0,2006-11-19,0.50,262.0
0.0,0.0,1.0,0.0,0.0,2006-11-20,0.50,137.0
0.0,0.0,1.0,0.0,0.0,2006-11-21,0.50,113.0
0.0,0.0,1.0,0.0,0.0,2006-11-22,0.50,218.0
0.0,0.0,1.0,0.0,0.0,2006-11-23,0.50,98.0
0.0,0.0,1.0,0.0,0.0,2006-11-24,0.50,89.0
0.0,0.0,1.0,0.0,0.0,2006-11-25,0.50,103.0
0.0,0.0,1.0,0.0,0.0,2006-11-26,0.50,129.0
0.0,0.0,1.0,0.0,0.0,2006-11-27,0.50,98.0
0.0,0.0,1.0,0.0,0.0,2006-11-28,0.50,160.0
0.0,0.0,1.0,0.0,0.0,2006-11-29,0.50,105.0
0.0,0.0,1.0,0.0,0.0,2006-11-30,0.50,103.0
0.0,0.0,1.0,0.0,0.0,2006-12-01,0.50,130.0
0.0,0.0,0.0,0.0,0.0,2006-12-02,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-12-03,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2006-12-04,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2006-12-05,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-12-06,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-12-07,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-12-08,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-12-09,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-12-10,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2006-12-11,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2006-12-12,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-12-13,1.00,11.0
0.0,0.0,0.0,0.0,0.0,2006-12-14,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2006-12-15,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-12-16,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-12-17,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-12-18,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-12-19,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-12-20,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-12-21,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2006-12-22,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-12-23,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-12-24,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-12-25,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2006-12-26,1.00,1.0
0.0,0.0,0.0,0.0,0.0,2006-12-27,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-12-28,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-12-29,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2006-12-30,1.00,4.0
0.0,0.0,0.0,0.0,0.0,2006-12-31,1.00,26.0
0.0,1.0,0.0,0.0,0.0,2007-01-01,0.70,42.0
0.0,1.0,0.0,0.0,0.0,2007-01-02,0.70,46.0
0.0,1.0,0.0,0.0,0.0,2007-01-03,0.70,211.0
0.0,1.0,0.0,0.0,0.0,2007-01-04,0.70,125.0
0.0,1.0,0.0,0.0,0.0,2007-01-05,0.70,68.0
0.0,0.0,0.0,0.0,0.0,2007-01-06,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2007-01-07,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2007-01-08,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2007-01-09,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2007-01-10,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2007-01-11,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2007-01-12,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2007-01-13,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2007-01-14,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2007-01-15,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2007-01-16,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2007-01-17,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2007-01-18,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2007-01-19,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2007-01-20,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2007-01-21,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2007-01-22,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2007-01-23,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-01-24,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2007-01-25,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2007-01-26,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2007-01-27,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2007-01-28,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2007-01-29,1.00,9.0
0.0,0.0,0.0,0.0,0.0,2007-01-30,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2007-01-31,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2007-02-01,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2007-02-02,1.00,8.0
0.0,0.0,0.0,0.0,0.0,2007-02-03,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2007-02-04,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2007-02-05,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2007-02-06,1.00,10.0
0.0,0.0,0.0,0.0,0.0,2007-02-07,1.00,30.0
1.0,0.0,0.0,0.0,0.0,2007-02-08,1.00,22.0
1.0,0.0,0.0,0.0,0.0,2007-02-09,1.00,15.0
1.0,0.0,0.0,0.0,0.0,2007-02-10,1.00,17.0
1.0,0.0,0.0,0.0,0.0,2007-02-11,1.00,22.0
1.0,0.0,0.0,0.0,0.0,2007-02-12,1.00,20.0
1.0,0.0,0.0,0.0,0.0,2007-02-13,1.00,39.0
1.0,0.0,0.0,0.0,0.0,2007-02-14,1.00,14.0
1.0,0.0,0.0,0.0,0.0,2007-02-15,1.00,21.0
1.0,0.0,0.0,0.0,0.0,2007-02-16,1.00,32.0
1.0,0.0,0.0,0.0,0.0,2007-02-17,1.00,16.0
1.0,0.0,0.0,0.0,0.0,2007-02-18,1.00,15.0
1.0,0.0,0.0,0.0,0.0,2007-02-19,1.00,15.0
1.0,0.0,0.0,0.0,0.0,2007-02-20,1.00,25.0
1.0,0.0,0.0,0.0,0.0,2007-02-21,1.00,45.0
1.0,0.0,0.0,0.0,0.0,2007-02-22,1.00,61.0
1.0,0.0,0.0,0.0,0.0,2007-02-23,1.00,12.0
1.0,0.0,0.0,0.0,0.0,2007-02-24,1.00,20.0
1.0,0.0,0.0,0.0,0.0,2007-02-25,1.00,35.0
1.0,0.0,0.0,0.0,0.0,2007-02-26,1.00,42.0
1.0,0.0,0.0,0.0,0.0,2007-02-27,1.00,49.0
1.0,0.0,0.0,0.0,0.0,2007-02-28,1.00,34.0
1.0,0.0,0.0,0.0,1.0,2007-03-01,0.80,50.0
1.0,0.0,0.0,0.0,1.0,2007-03-02,0.80,185.0
1.0,0.0,0.0,0.0,1.0,2007-03-03,0.80,50.0
1.0,0.0,0.0,0.0,1.0,2007-03-04,0.80,125.0
1.0,0.0,0.0,0.0,1.0,2007-03-05,0.80,43.0
1.0,0.0,0.0,0.0,1.0,2007-03-06,0.80,76.0
1.0,0.0,0.0,0.0,1.0,2007-03-07,0.80,79.0
1.0,0.0,0.0,0.0,1.0,2007-03-08,0.80,170.0
1.0,0.0,0.0,0.0,1.0,2007-03-09,0.80,154.0
1.0,0.0,0.0,0.0,1.0,2007-03-10,0.80,123.0
1.0,0.0,0.0,0.0,1.0,2007-03-11,0.80,86.0
1.0,0.0,0.0,0.0,1.0,2007-03-12,0.80,94.0
1.0,0.0,0.0,0.0,1.0,2007-03-13,0.80,62.0
1.0,0.0,0.0,0.0,1.0,2007-03-14,0.80,26.0
1.0,0.0,0.0,0.0,1.0,2007-03-15,0.80,32.0
1.0,0.0,0.0,0.0,1.0,2007-03-16,0.80,44.0
1.0,0.0,0.0,0.0,1.0,2007-03-17,0.80,55.0
0.0,0.0,0.0,0.0,1.0,2007-03-18,0.80,33.0
0.0,0.0,0.0,0.0,1.0,2007-03-19,0.80,50.0
0.0,0.0,0.0,0.0,0.0,2007-03-20,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2007-03-21,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2007-03-22,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2007-03-23,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2007-03-24,1.00,10.0
0.0,0.0,0.0,0.0,0.0,2007-03-25,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2007-03-26,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2007-03-27,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2007-03-28,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-03-29,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2007-03-30,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2007-03-31,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2007-04-01,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2007-04-02,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2007-04-03,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2007-04-04,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2007-04-05,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2007-04-06,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2007-04-07,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2007-04-08,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2007-04-09,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2007-04-10,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2007-04-11,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2007-04-12,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2007-04-13,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-04-14,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2007-04-15,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2007-04-16,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2007-04-17,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2007-04-18,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2007-04-19,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2007-04-20,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2007-04-21,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2007-04-22,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2007-04-23,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2007-04-24,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2007-04-25,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2007-04-26,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2007-04-27,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2007-04-28,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2007-04-29,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2007-04-30,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2007-05-01,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2007-05-02,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2007-05-03,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2007-05-04,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2007-05-05,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2007-05-06,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2007-05-07,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2007-05-08,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2007-05-09,1.00,60.0
0.0,0.0,0.0,0.0,0.0,2007-05-10,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2007-05-11,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2007-05-12,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2007-05-13,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2007-05-14,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2007-05-15,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2007-05-16,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2007-05-17,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2007-05-18,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-05-19,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2007-05-20,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2007-05-21,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2007-05-22,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2007-05-23,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2007-05-24,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2007-05-25,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-05-26,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2007-05-27,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2007-05-28,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2007-05-29,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2007-05-30,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-05-31,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2007-06-01,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2007-06-02,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2007-06-03,1.00,63.0
0.0,0.0,0.0,0.0,0.0,2007-06-04,1.00,57.0
0.0,0.0,0.0,0.0,0.0,2007-06-05,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2007-06-06,1.00,52.0
